"id","step","substep","model","heatpump","tank_number","power","version","bypass","status","created_at"
"032101000001001021525515","5","0","200S","Brak",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-21 05:34:33"
"032101000001001021533901","9","0","200S","AMS",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-05 12:47:13"
"032101000001001021543879","9","0","200S","Buderus 8 kW",NULL,NULL,"standard","bypass","mounted","2021-10-26 11:15:09"
"032101000001001021555545","9","0","200S","Gree 8 kW",NULL,NULL,"ECO","bez bypassu",NULL,"2021-10-12 11:42:06"
"032101000001001021581130","9","0","200S","Pro",NULL,"7 kW","standard","bez bypassu",NULL,"2021-10-19 11:01:58"
"032101000001001021594784","7","0","200S","AMS",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-05 12:46:28"
"032101000001001021626252","9","0","200S","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-10-22 10:26:29"
"032101000001001021626938","6","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-10-05 12:47:59"
"032101000001001021657420","9","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-10-19 11:04:02"
"032101000001001021666678","9","0","200S","Samsung 3f 8 kW ",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-26 07:18:31"
"032101000001001021688666","9","0","200S","Buderus 8 kW",NULL,NULL,"standard","bypass",NULL,"2021-10-12 10:30:56"
"032101000001001021709717","9","0","200S","Samsung 3f 8 kW ",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-20 12:02:32"
"032101000001001021720469","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-25 07:26:57"
"032101000001001021741645","9","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-12 11:59:19"
"032101000001001021764279","9","0","200S","AMS",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-05 12:45:33"
"032101000001001021772004","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-10-22 10:31:22"
"032101000001001021811190","9","0","200S","Samsung",NULL,"8 kW","standard","bez bypassu",NULL,"2021-10-20 12:05:09"
"032101000001001021845626","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-13 07:16:28"
"032101000001001021860056","9","0","200S","Panasonic",NULL,NULL,"standard","bez bypassu","mounted","2021-10-12 10:16:59"
"032101000001001021866097","9","0","200S","Rotenso",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-13 07:14:52"
"032101000001001021875635","9","0","200S","Samsung Sama Szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-25 12:13:57"
"032101000001001021888831","9","1","200S","PRO 7",NULL,NULL,"standard","bypass","mounted","2021-10-19 11:02:56"
"032101000001001021895003","9","1","200S","Izzifast R290",NULL,NULL,"standard","bypass",NULL,"2021-10-12 12:29:27"
"032101000001001021912881","9","0","200S","LG sama szafa",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-13 07:17:04"
"032101000001001021925007","9","0","Bufor 200","BUFOR",NULL,NULL,"standard","Bufor",NULL,"2021-10-07 11:41:17"
"032101000001001021950118","9","0","200S","Buderus 11 kW",NULL,NULL,"standard","bypass",NULL,"2021-10-12 10:16:21"
"032101000001001021972922","9","0","200S","Samsung 5 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-10-04 10:51:54"
"032101000001001021990490","9","0","200S","Gree 8 kW",NULL,NULL,"ECO","bez bypassu","mounted","2021-10-07 11:39:10"
"032101000001001121001090","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:11:26"
"032101000001001121003950","9","0","200S","Gree",NULL,"8 kW","standard","bez bypassu","mounted","2021-11-22 08:59:44"
"032101000001001121024082","9","0","200S","Gree",NULL,"8 kW","standard","bez bypassu",NULL,"2021-11-08 10:40:43"
"032101000001001121047600","9","0","200S","Pro",NULL,"18 kW","standard","bypass","mounted","2021-11-08 13:43:46"
"032101000001001121064800","9","0","200S","Panasonic",NULL,"Sama Szafa","standard","bypass",NULL,"2021-12-02 13:02:23"
"032101000001001121070081","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-10 11:29:12"
"032101000001001121082386","8","0","200S","Haier",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-06 14:12:43"
"032101000001001121082836","9","0","200S","Gree",NULL,"8 kW","standard","bez bypassu",NULL,"2021-12-06 14:14:23"
"032101000001001121087851","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:14:15"
"032101000001001121102817","9","0","200S","Midea / Kaisai / Netsu",NULL,"Sama Szafa","standard","bypass",NULL,"2021-12-01 08:52:40"
"032101000001001121105316","8","0","200S","Midea / Kaisai / Netsu",NULL,"Sama Szafa","standard","według schematu",NULL,"2022-01-03 12:45:49"
"032101000001001121109252","9","0","200S","AMS",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-07 10:21:09"
"032101000001001121118758","9","0","200S","Buderus",NULL,"14 kW","standard","bez bypassu","mounted","2021-11-19 12:26:01"
"032101000001001121134326","9","0","200S","Buderus",NULL,"Sama Szafa","standard","bypass","mounted","2021-12-28 07:33:21"
"032101000001001121144319","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:03:11"
"032101000001001121146218","7","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-30 11:56:51"
"032101000001001121158761","9","0","200S","Izzifast R290",NULL,"3-12 kW","standard","bypass","mounted","2021-11-17 11:22:29"
"032101000001001121163753","9","0","200S","Midea / Kaisai / Netsu",NULL,"Sama Szafa","standard","bypass",NULL,"2021-12-01 08:51:12"
"032101000001001121165908","9","0","200S","Pro",NULL,"7 kW","Standard*","bypass","mounted","2021-11-17 10:58:33"
"032101000001001121192011","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 13:58:51"
"032101000001001121206399","9","0","200S","Pro",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-08 10:46:14"
"032101000001001121207199","9","1","200S","Brak",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-01 08:50:03"
"032101000001001121215720","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:07:35"
"032101000001001121216961","9","1","200S","Heating",NULL,"Sama Szafa","standard","bypass",NULL,"2021-12-07 10:09:55"
"032101000001001121218746","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-25 11:51:04"
"032101000001001121218911","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:05:05"
"032101000001001121241307","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-16 10:53:27"
"032101000001001121249211","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:19:34"
"032101000001001121252798","8","1","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-08 09:15:17"
"032101000001001121259943","9","0","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-17 11:42:49"
"032101000001001121264425","9","0","200S","Samsung",NULL,"12 kW","standard","bez bypassu",NULL,"2021-11-17 11:08:36"
"032101000001001121279983","9","0","200S","Pro",NULL,"Sama Szafa","standard","bypass",NULL,"2021-11-02 13:26:08"
"032101000001001121282212","9","0","250","Rotenso",NULL,"12 kW","standard","bypass",NULL,"2021-11-12 09:30:46"
"032101000001001121289456","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu","mounted","2021-11-02 14:17:05"
"032101000001001121294942","9","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","Bufor",NULL,"2021-12-01 09:04:38"
"032101000001001121295999","9","0","200S","SOLGEN",NULL,"Sama Szafa","standard","bez bypassu","mounted","2021-12-02 11:53:24"
"032101000001001121302275","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:06:29"
"032101000001001121310564","9","0","200S","Gree",NULL,"8 kW","standard","bez bypassu",NULL,"2021-12-01 08:47:23"
"032101000001001121353144","9","0","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-07 08:39:52"
"032101000001001121358965","9","0","200S","Buderus",NULL,"14 kW","standard","bypass",NULL,"2021-11-02 12:52:06"
"032101000001001121359167","3","0","200S","Pro",NULL,"7 kW","Standard*","bypass",NULL,"2022-01-05 12:01:52"
"032101000001001121364489","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-29 13:44:24"
"032101000001001121380351","9","0","200S","Izzifast R290",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-09 12:48:28"
"032101000001001121393114","9","0","200S","Gree",NULL,"8 kW","standard","bypass","mounted","2021-11-16 08:25:45"
"032101000001001121395198","9","0","200S","Samsung",NULL,"8 kW","standard","bez bypassu",NULL,"2021-11-10 10:09:41"
"032101000001001121402234","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:08:48"
"032101000001001121414422","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:12:55"
"032101000001001121418371","9","0","200S","Heating",NULL,"Sama Szafa","standard","bypass",NULL,"2021-11-17 11:50:04"
"032101000001001121424505","8","0","200S","Haier",NULL,"Sama Szafa","standard","bypass","mounted","2021-12-08 09:01:29"
"032101000001001121442367","9","0","200S","Heating",NULL,"Sama Szafa","standard","bypass",NULL,"2021-12-07 10:11:08"
"032101000001001121458795","9","0","200S","Haier",NULL,"8 kW","ECO","bez bypassu","mounted","2021-11-02 13:27:05"
"032101000001001121459904","8","0","200S","Rotenso",NULL,"8 kW","standard","według schematu",NULL,"2021-12-28 12:20:53"
"032101000001001121465576","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","według schematu",NULL,"2021-12-06 14:16:22"
"032101000001001121516555","9","0","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-07 10:21:45"
"032101000001001121519289","9","0","200S","Gree",NULL,"10 kW","standard","bypass",NULL,"2021-11-17 11:13:26"
"032101000001001121533873","9","0","200S","Izzifast R290",NULL,"3-12 kW","standard","bez bypassu",NULL,"2021-12-01 08:48:03"
"032101000001001121541493","9","0","200S","Gree",NULL,"8 kW","standard","bez bypassu",NULL,"2021-11-17 10:59:07"
"032101000001001121575345","9","0","200S","Pro",NULL,"Sama Szafa","standard","bypass",NULL,"2021-11-22 07:40:23"
"032101000001001121579291","9","0","200S","LG",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-11-09 13:47:40"
"032101000001001121584298","9","0","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-08 09:11:51"
"032101000001001121587672","9","0","200S","Samsung",NULL,"5 kW","standard","bez bypassu",NULL,"2021-12-07 12:55:09"
"032101000001001121590414","9","0","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-07 10:22:27"
"032101000001001121594297","9","0","200S","Midea / Kaisai / Netsu",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-01 08:51:47"
"032101000001001121595878","9","0","200S","Gree",NULL,"8 kW","ECO","bez bypassu","mounted","2021-11-04 05:32:33"
"032101000001001121606439","9","0","200S","Pro",NULL,"7 kW","standard","bez bypassu",NULL,"2021-11-30 12:53:42"
"032101000001001121675173","9","0","200 B","Pro",NULL,"18 kW","standard","bez bypassu","mounted","2021-12-02 12:36:44"
"032101000001001121684167","9","0","200S","SOLGEN",NULL,"Sama Szafa","standard","bez bypassu","mounted","2021-11-17 10:57:57"
"032101000001001121714152","9","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-11-08 10:43:57"
"032101000001001121716801","9","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-02 12:52:50"
"032101000001001121719511","9","0","200S","Gree",NULL,"8 kW","standard","bypass",NULL,"2021-12-01 08:46:45"
"032101000001001121728012","8","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-09 12:32:12"
"032101000001001121741281","9","0","200S","Gree",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-01 08:49:28"
"032101000001001121741659","3","0","250","Gree",NULL,"10 kW","standard","bypass",NULL,"2021-11-09 12:24:11"
"032101000001001121745379","9","0","200S","Heating",NULL,"Sama Szafa","standard","bypass",NULL,"2021-11-16 08:30:29"
"032101000001001121769763","9","0","200S","Samsung",NULL,"5 kW","standard","bez bypassu","mounted","2021-12-01 08:46:05"
"032101000001001121772580","7","0","200S","Buderus",NULL,"Sama Szafa","standard","bypass",NULL,"2021-11-22 07:41:41"
"032101000001001121787029","9","0","200S","Pro",NULL,"18 kW","standard","bypass",NULL,"2021-11-09 13:47:02"
"032101000001001121835736","9","0","200S","Gree",NULL,"8 kW","standard","bez bypassu","mounted","2021-11-08 10:39:37"
"032101000001001121842434","3","0","200S","Gree",NULL,"10 kW","ECO","bez bypassu","mounted","2021-11-26 13:05:12"
"032101000001001121902713","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 14:15:56"
"032101000001001121903263","9","0","200S","Pro",NULL,"7 kW","standard","bypass",NULL,"2021-11-02 12:51:15"
"032101000001001121905820","9","0","200S","Samsung",NULL,"Sama Szafa","standard","bez bypassu","mounted","2021-11-02 12:52:54"
"032101000001001121918010","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 13:52:45"
"032101000001001121954163","9","0","200S","Samsung",NULL,"Sama Szafa","ECO","bez bypassu",NULL,"2021-11-02 13:51:14"
"032101000001001121975276","9","0","200S","Pro",NULL,"18 kW","Standard*","bypass",NULL,"2021-11-19 10:08:02"
"032101000001001121978189","9","0","200S","GSJ",NULL,"Sama Szafa","standard","bez bypassu",NULL,"2021-12-08 09:06:48"
"032101000001001220188277","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001001221000403","9","0","200S","Heating",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-20 13:05:20"
"032101000001001221021653","8","0","200S","Gree",NULL,"8 kW","standard","według schematu",NULL,"2021-12-15 14:40:10"
"032101000001001221023149","8","0","200S","Izzifast R290",NULL,"1-7 kW","Standard*","według schematu","mounted","2021-12-23 13:28:59"
"032101000001001221026199","8","0","200S","Izzifast R290",NULL,"3-12 kW","Standard*","według schematu",NULL,"2022-01-13 13:12:16"
"032101000001001221038897","8","0","200S","Baxi Polska",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-17 15:42:33"
"032101000001001221055263","9","0","200S","GSJ",NULL,"Sama Szafa","standard","według schematu",NULL,"2022-01-18 08:30:00"
"032101000001001221100350","8","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-13 13:46:49"
"032101000001001221107060","3","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-13 14:03:34"
"032101000001001221113361","9","0","200S","Baxi Polska",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-17 15:41:04"
"032101000001001221173833","9","0","200S","Rotenso",NULL,"6 kW","standard","według schematu","mounted","2022-01-13 13:12:25"
"032101000001001221208315","9","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-21 11:25:53"
"032101000001001221260344","9","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-21 11:31:55"
"032101000001001221262792","9","0","200S","Heating",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-20 13:04:55"
"032101000001001221303469","9","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","Bufor",NULL,"2021-12-15 14:38:29"
"032101000001001221307386","9","0","200S","Izzifast R290",NULL,"3-12 kW","Standard*","według schematu",NULL,"2022-01-11 10:18:09"
"032101000001001221314899","8","0","200S","Gree",NULL,"8 kW","standard","według schematu","mounted","2021-12-15 14:37:37"
"032101000001001221329668","8","0","200S","Baxi Polska",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-17 15:39:27"
"032101000001001221364292","8","0","200S","Baxi Polska",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-17 15:41:56"
"032101000001001221391719","8","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","Bufor",NULL,"2021-12-13 13:59:01"
"032101000001001221394583","8","0","200S","Gree",NULL,"8 kW","standard","według schematu",NULL,"2021-12-15 14:43:28"
"032101000001001221398122","9","0","200S","Izzifast R290",NULL,"3-12 kW","Standard*","według schematu",NULL,"2022-01-11 10:18:55"
"032101000001001221399451","9","0","200S","Gree",NULL,"10 kW","standard","według schematu","mounted","2021-12-28 09:52:32"
"032101000001001221409525","9","0","200S","Heating",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-20 13:06:02"
"032101000001001221413712","9","0","200S","Haier",NULL,"Sama Szafa","standard","według schematu",NULL,"2022-01-10 08:22:37"
"032101000001001221417316","9","0","200S","Heating",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-20 13:07:51"
"032101000001001221433040","8","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","Bufor",NULL,"2021-12-13 13:51:52"
"032101000001001221446673","8","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","Bufor",NULL,"2021-12-13 13:59:49"
"032101000001001221471473","8","0","200S","Brak",NULL,"Sama Szafa","standard","według schematu",NULL,"2022-01-18 08:33:31"
"032101000001001221480809","8","0","200S","Samsung",NULL,"12 kW","standard","według schematu",NULL,"2021-12-13 14:13:06"
"032101000001001221492162","9","0","200S","LG",NULL,"Sama Szafa","standard","według schematu",NULL,"2022-01-10 08:09:31"
"032101000001001221502263","9","0","200S","Pro",NULL,"18 kW","standard","według schematu",NULL,"2021-12-27 11:04:17"
"032101000001001221520441","9","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-13 13:58:11"
"032101000001001221525020","9","0","200S","Gree",NULL,"8 kW","standard","bypass",NULL,"2022-01-13 13:04:22"
"032101000001001221538344","8","0","200S","Baxi Polska",NULL,"Sama Szafa","ECO","według schematu",NULL,"2021-12-17 09:06:14"
"032101000001001221573448","9","0","200S","Samsung",NULL,"8 kW","standard","według schematu","mounted","2021-12-21 11:33:26"
"032101000001001221618934","7","0","200S","Buderus",NULL,"Sama Szafa","standard","bypass","mounted","2021-12-21 11:30:37"
"032101000001001221630002","9","0","200S","Pro",NULL,"18 kW","Standard*","według schematu",NULL,"2021-12-20 08:08:57"
"032101000001001221698557","9","0","200S","Gree",NULL,"8 kW","standard","według schematu",NULL,"2021-12-21 11:29:47"
"032101000001001221739529","8","0","200S","Gree",NULL,"8 kW","standard","według schematu","mounted","2021-12-20 14:15:40"
"032101000001001221786647","8","0","200S","Samsung",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-13 14:06:25"
"032101000001001221791376","9","0","200S","Heating",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-20 13:04:12"
"032101000001001221838858","9","0","200S","Cooper & Hunter",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-21 12:13:45"
"032101000001001221840167","8","0","200S","Gree",NULL,"8 kW","standard","według schematu",NULL,"2021-12-15 14:39:15"
"032101000001001221843440","9","0","200S","Panasonic",NULL,"Sama Szafa","Standard*","według schematu",NULL,"2021-12-21 11:28:26"
"032101000001001221854526","7","0","Bufor 200","Brak",NULL,"Sama Szafa","standard","Bufor",NULL,"2021-12-13 13:49:00"
"032101000001001221913226","9","0","200S","GSJ",NULL,"Sama Szafa","standard","według schematu",NULL,"2022-01-18 08:31:22"
"032101000001001221935389","8","0","200S","Samsung",NULL,"8 kW","standard","według schematu",NULL,"2021-12-28 09:53:09"
"032101000001001221965225","9","0","200S","Heating",NULL,"Sama Szafa","standard","według schematu",NULL,"2021-12-20 13:09:23"
"032101000001001221983659","8","0","200S","Pro",NULL,"18 kW","standard","według schematu","mounted","2021-12-13 14:08:48"
"032101000001001221984538","9","0","200S","Samsung",NULL,"8 kW","standard","według schematu","mounted","2021-12-27 11:06:30"
"032101000001001221996597","9","0","200S","Samsung",NULL,"12 kW","standard","według schematu",NULL,"2021-12-21 11:27:31"
"03210100000100922","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001010520902404","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000001010720922772","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000121132751","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000121276868","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000221107174","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000221369833","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000221468007","9","0","200 S2","Izzifast R290",NULL,NULL,"ECO","bypass","mounted","2021-06-02 06:03:56"
"032101000002000321301571","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000321995032","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000421617001","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000421673118","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002000621759664","9","0","Bufor 200","Brak",NULL,NULL,"standard","Bufor",,"2021-07-09 08:16:22"
"032101000002000721880964","6","0","200S","Buderus",NULL,NULL,"standard","bypass",,"2021-07-06 05:59:46"
"032101000002001020144592","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001020861796","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001120056963","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001120450297","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001120620092","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001220134590","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001220740324","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001220841954","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002001220917093","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002020220819441","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000002020620552877","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000003000321965105","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000003000421050882","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000003000521045459","9","0","200S","Samsung 3f",NULL,NULL,"standard","bez bypassu",,"2021-07-15 05:08:22"
"032101000003000521213067","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu","mounted","2021-08-09 09:39:28"
"032101000003000621647064","9","0","200S","Buderus",NULL,NULL,"standard","bypass","mounted","2021-06-09 09:55:24"
"032101000004000121904825","9","0","200S","Haier Sama Szafa",NULL,NULL,"standard","bez bypassu","mounted","2021-07-14 06:59:44"
"032101000004000721707379","9","0","200S","Gree 10 kW",NULL,NULL,"standard","bez bypassu",,"2021-07-12 09:43:06"
"032101000005000121647186","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000005000621374987","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000005000621381874","9","0","250","Buderus 3f",NULL,NULL,"standard","bypass",,"2021-07-14 06:44:35"
"032101000005000621454357","9","0","200S","Gree 10 kW",NULL,NULL,"standard","bez bypassu",,"2021-07-14 06:51:04"
"032101000005000621587397","9","0","200S","Gree 8 kW",NULL,NULL,"standard","bez bypassu",,"2021-07-14 07:01:40"
"032101000005001120553059","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"03210100000522869903","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000006000321650516","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000006000521196749","9","0","200S","Buderus 1f",NULL,NULL,"standard","bypass",NULL,"2021-08-06 06:19:14"
"032101000006000521220455","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101000006000621131064","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",,"2021-07-15 09:03:17"
"032101000006000621686835","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",,"2021-07-15 09:07:59"
"032101000006000621728496","9","0","200S","Baxi Polska",NULL,NULL,"standard","bypass",,"2021-07-15 09:05:30"
"032101000006000621923214","9","0","200S","Haier 8 kW",NULL,NULL,"standard","bez bypassu",NULL,"2021-08-10 11:03:34"
"03210100001010720922772","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032101333303001221413712","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-01-10 08:22:46"
"032201000001000222036892","9","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu","mounted","2022-02-02 12:04:20"
"032201000001000222345707","9","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu","mounted","2022-03-03 07:27:30"
"032201000001000222416849","3","0","200 S2","Samsung",,"Sama Szafa","2 obiegi","według schematu",NULL,"2022-07-13 06:39:56"
"032201000001000222548762","9","0",NULL,NULL,NULL,NULL,NULL,NULL,"mounted",NULL
"032201000001000222614069","9","0","200S","Pro",,"7 kW","2 obiegi*","według schematu","mounted","2022-03-22 07:49:03"
"032201000001000222779294","9","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu","mounted","2022-02-02 12:03:23"
"032201000001000222785973","9","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu","mounted","2022-02-22 13:11:55"
"032201000001000222841144","9","0","200 S2","Samsung",,"Sama Szafa","2 obiegi*","według schematu","mounted","2022-02-14 10:48:33"
"032201000001000222892288","9","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu","mounted","2022-03-04 11:08:26"
"032201000001000421009136","9","0","200S","Buderus 11 kW",NULL,NULL,"standard","bypass",,"2021-07-13 08:01:34"
"032201000001000522024915","3","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu",NULL,"2022-06-23 09:29:54"
"032201000001000522133314","9","0","200 S2","Pro",,"7 kW","2 obiegi*","według schematu",NULL,"2022-05-19 07:05:28"
"032201000001000522192205","8","0","200 S2","Samsung",,"Sama Szafa","2 obiegi","według schematu",NULL,"2022-06-23 08:05:24"
"032201000001000522294249","9","0","200 S2","Pro",,"7 kW","2 obiegi*","według schematu",NULL,"2022-05-19 07:05:37"
"032201000001000522480283","9","0","200 S2","Pro",,"18 kW","2 obiegi*","według schematu",NULL,"2022-05-10 12:44:19"
"032201000001000821203303","9","0","200 S2","Izzifast R290",NULL,"3-12 kW","2 obiegi*","według schematu",NULL,"2022-01-18 08:45:53"
"032201000001000821828788","9","0","200 S2","Izzifast R290",NULL,"3-12 kW","2 obiegi*","bypass",NULL,"2021-12-07 12:34:46"
"032201000001000821933155","9","0","200 S2","Samsung",NULL,"Sama Szafa","2 obiegi","bypass",NULL,"2021-12-15 13:33:08"
"032201000002000421114718","9","0","200S","Samsung 1f ",NULL,NULL,"standard","bez bypassu",,"2021-07-13 09:24:35"
